index,page_name,page_url,project_url,mhtml_name
599,TPYE-C转HDMI扩展坞,https://oshwhub.com/leichaolin/TPYE-Czhuai-HDMIkuo-zhan-wu,https://pro.lceda.cn/editor#id=8fd32525994d449eaf0668728aa33163,TPYE_C转HDMI扩展坞
600,迷你USB蓝牙数字功放,https://oshwhub.com/electricrunning/hifi_board,https://pro.lceda.cn/editor#id=f03dfc36e1714082be1428b3f33d4dd6,迷你USB蓝牙数字功放
601,【全开源】老霸王游戏机摆件，基于ESP32-S3开发板，支持外置手柄和键盘操作,https://oshwhub.com/arthas/esp32-s3_tft3-2_board,https://pro.lceda.cn/editor#id=58be5bdbaf1148ce81fd3a207622d4ac,_全开源_老霸王游戏机摆件，基于ESP32_S3开发板，支持外置手柄和键盘操作
602,开关电源程控反馈,https://oshwhub.com/dingcheng/GaN-Programmable-Switching-Power-Supply-Board,https://pro.lceda.cn/editor#id=ff73c3e03cae430cb6cbc21da5c7ecb8,开关电源程控反馈
603,多功能履带车,https://oshwhub.com/myself1820/wifiyuan-cheng-kong-zhi-de-duo-g,https://pro.lceda.cn/editor#id=e0eca714cc6b4ec4b1175f4b66299567,多功能履带车
604,Blheli_s 8S60A电调,https://oshwhub.com/hbozyq/Blheil_s-8S60Adian-diao,https://pro.lceda.cn/editor#id=f3f0c80f535c43e7b39ce6bcdcc343e1,Blheli_s_8S60A电调
605,动态电子负载,https://oshwhub.com/wdx4/dynamic-electronic-load,https://pro.lceda.cn/editor#id=d358514b2d2e4952ac9f39c5522649a0,动态电子负载
606,BROBOT步进电机平衡车（开源项目修改版）驭风版,https://oshwhub.com/satun/yu-feng-PICOping-heng-ju-C3U_Min,https://pro.lceda.cn/editor#id=df72e6eceda440b3a38e21ed064bc3bf,BROBOT步进电机平衡车（开源项目修改版）驭风版
607,#第八届立创电赛#瑞萨RA-猫咪智能饮水机,https://oshwhub.com/yt17/rui-sara-m,https://pro.lceda.cn/editor#id=0fe78b38363e4d1a943d951852e521d2,#第八届立创电赛#瑞萨RA_猫咪智能饮水机
608,已开源|ESP32C3温湿度传感器AHT20+SHT30,https://oshwhub.com/animal/ESP32C3wen-shi-du-chuan-gan-qi-A,https://pro.lceda.cn/editor#id=da85a5b5f00446e3bf01644a9928d036,已开源_ESP32C3温湿度传感器AHT20+SHT30
609,Xilinx-XCZ7Z010核心板,https://oshwhub.com/dingcheng/mi-ni-zhuo-mian-dian-nao,https://pro.lceda.cn/editor#id=57dfe8a95c7c4ddb9926cc16dc11c4ac,Xilinx_XCZ7Z010核心板
610,流浪地球 球形方向盘,https://oshwhub.com/sytnocui/ping-heng-li-fang-ti-qiu-xing-ba,https://pro.lceda.cn/editor#id=b14e17d226e04812add8d5634daafbc3,流浪地球_球形方向盘
611,【2023星火计划】计时骰子,https://oshwhub.com/jackiecoo/xing-huo-ji-hua-ji-shi-tou-zi,https://pro.lceda.cn/editor#id=79be698d811848e3871f8ded575a5896,_2023星火计划_计时骰子
612,自行车RGB呼吸灯,https://oshwhub.com/ghgjkh/hu-xi-deng-v2,https://pro.lceda.cn/editor#id=897d9f5b383242b1b2d1030810b86cbc,自行车RGB呼吸灯
613,迷你0.96寸128x64_oled交互面板,https://oshwhub.com/roboeda111/407m_oledkeyextend,https://pro.lceda.cn/editor#id=f6e836fca474432382c19398c88162f6,迷你0.96寸128x64_oled交互面板
614,智能挂件ESP8266,https://oshwhub.com/qq3046981740/xem_xinhuo,https://pro.lceda.cn/editor#id=175c517289184863827432e1c63127c7,智能挂件ESP8266
615,点晶——CW32多功能测试笔,https://oshwhub.com/heyh/dian-jing-testpen,https://pro.lceda.cn/editor#id=cfe05966a45945c1a0531cc55048b796,点晶——CW32多功能测试笔
616,中秋快乐,https://oshwhub.com/wowowo123/zhong-qiu-kuai-le,https://pro.lceda.cn/editor#id=2548fa81108945efafb8fd9a74ec7ebc,中秋快乐
617,电创派 V20,https://oshwhub.com/gshaoburuchuan/dian-chuang-pai-v20,https://pro.lceda.cn/editor#id=55b82f9369994837a45b56ca4ae86d0e,电创派_V20
618,#第七届立创电赛#八合一环境检测,https://oshwhub.com/sm_brie/qi-ge-yi-k,https://pro.lceda.cn/editor#id=f23c804b944c4a17b0cd49615820e963,#第七届立创电赛#八合一环境检测
619,#第八届立创电赛#音视频KVM切换器 光纤、模拟音频、HDMI,https://oshwhub.com/aknice/yin-shi-pi,https://pro.lceda.cn/editor#id=876449e33dd240788db5e0d584f29737,#第八届立创电赛#音视频KVM切换器_光纤、模拟音频、HDMI
620,试作型多功能观测仪【废土重工】,https://oshwhub.com/kevin_wuu/dai-tai-tou-xian-shi-de-duo-gong,https://pro.lceda.cn/editor#id=74708337993b46fab3807269ad8eb9e2,试作型多功能观测仪_废土重工_
621,[初中毕设]电磁炮,https://oshwhub.com/studingstudent/dian-ci-pao-v1-0,https://pro.lceda.cn/editor#id=8d1b5e20d12a4d22bd2db8ed32515933,[初中毕设]电磁炮
622,ESP32 万能遥控器,https://oshwhub.com/bukaiyuan/ESP32-hang-mu-yao-kong-qi,https://pro.lceda.cn/editor#id=2246f96d10b04e94bf3170bb4837d647,ESP32_万能遥控器
623,LoRaWAN多路继电器,https://oshwhub.com/yanqisui/lorawan-duo-lu-ji-dian-qi,https://pro.lceda.cn/editor#id=05e34d8f348147639fd92535aa2c30ba,LoRaWAN多路继电器
624,梁山派示波器-双通道,https://oshwhub.com/woshinidiegun/ji-yu-li-chuang-liang-shan-pai,https://pro.lceda.cn/editor#id=81e89e4f71f844d9ba2c18bc89de460b,梁山派示波器_双通道
625,“面霜”版  丐 dial,https://oshwhub.com/morempty/mian-shuang-ban-gai-dial,https://pro.lceda.cn/editor#id=60db188530bb42a1a8d7c16916da1969,“面霜”版__丐_dial
626,家用插座智能监控系统,https://oshwhub.com/qusenberg/jia-yong-cha-zuo-zhi-neng-jian-kong-xi-tong-bi-she,https://pro.lceda.cn/editor#id=4fcf8cb6cfca41358d3b4c2a70488fa7,家用插座智能监控系统
627,基于AM32固件和G071的32位无刷电机电调（ESC）,https://oshwhub.com/mtbsk8/ji-yu-am32-gu-jian-he-g071-de-32-wei-wu-shua-dian-ji-dian-diao-esc,https://pro.lceda.cn/editor#id=c6a8e8d8205f4f389c1783ef0ecce5d7,基于AM32固件和G071的32位无刷电机电调（ESC）
628,全志Allwinner H3/H5开发板,https://oshwhub.com/jianghaibo/quan-zhi-Allwinner-H3-H5kai-fa-b,https://pro.lceda.cn/editor#id=9a174637b48b4b48b44ef76b28c78360,全志Allwinner_H3_H5开发板
629,Mini热风枪,https://oshwhub.com/abby_qi/mini-re-feng-qiang,https://pro.lceda.cn/editor#id=224a5e4a45fb4361bcdb22182116b3e2,Mini热风枪
630,【USB麦克风】3D打印 | PCM2912 | 26mm驻极体,https://oshwhub.com/bjganxin/pcm2912a_microphone,https://pro.lceda.cn/editor#id=56fe7227fe6b46e1922db5fb63c392b9,_USB麦克风_3D打印___PCM2912___26mm驻极体
631,ColorfulClock,https://oshwhub.com/cryostatx/ColorfulClock,https://pro.lceda.cn/editor#id=b8740704b3f14d50be535324d9b3ac72,ColorfulClock
632,SAF775X Radio,https://oshwhub.com/imhhh/saf775x-radio,https://pro.lceda.cn/editor#id=db163c2a7b6a4ec9ae983b39150a5292,SAF775X_Radio
633,GP1294AI 256x48 VFD显示模块(UNL-200AP-C)_Pro,https://oshwhub.com/xact/gp1294ai-256x48-vfd-xian-shi-mo-kuai-unl-200ap-c-_2023-09-13_19-56-46,https://pro.lceda.cn/editor#id=8cd8f1aa730b4c63b7c9882b8e7c1b6f,GP1294AI_256x48_VFD显示 模块(UNL_200AP_C)_Pro
634,A1 - VL812/VL813 USB3.0超高速扩展坞,https://oshwhub.com/lovetombseries/LoveTearA1,https://pro.lceda.cn/editor#id=43615bacc42d4021aefe25fa2904e8b1,A1___VL812_VL813_USB3.0超高速扩展坞
635,2T - VL822气氛下的USB扩展坞,https://oshwhub.com/lovetombseries/LoveTomb2,https://pro.lceda.cn/editor#id=75c8910ea78c490fab1a45ccf0e8c6c1,2T___VL822气氛下的USB扩展坞
636,ToT2_四口带千兆网卡的可二次开发的高速USB扩展坞,https://oshwhub.com/lovetombseries/LoveTomb19,https://pro.lceda.cn/editor#id=ce62182a995d4697984cbe06766f82e0,ToT2_四口带千兆网卡的可二次开发的高速USB扩展坞
637,3 - 集成快充与网口的超高速USB3.2扩展坞VL822,https://oshwhub.com/lovetombseries/LoveTomb3,https://pro.lceda.cn/editor#id=6f7a59f83b3947c0a1dd789c03732308,3___集成快充与网口的超高速USB3.2扩展坞VL822
638,ESP32数控电子负载仪,https://oshwhub.com/fj956391150/ESP32-shuo-kong-dian-zi-fu-zai-y,https://pro.lceda.cn/editor#id=34d1e292a9984685ad79bf41d94c7881,ESP32数控电子负载仪
639,【复刻小霸王】童年的回忆,https://oshwhub.com/dr.zhang/Subor,https://pro.lceda.cn/editor#id=31c3647ab6624aa78506c7d8fbb0ed61,_复刻小霸王_童年的回忆
640,【5V输入】升压充电，可对两节串联锂电池（8.4V）电路充电,https://oshwhub.com/rnmmmp/liang-jie-li-dian-chi-chong-dian-dian-lu,https://pro.lceda.cn/editor#id=8e7afaf15c0f41e2a325cd96f3bbcb60,_5V输入_升压充电，可对两节串联锂电池（8.4V）电路充电
641,AiPi-KVM,https://oshwhub.com/ai-thiner_openteam/aipi-kvm,https://pro.lceda.cn/editor#id=e3e580039b7d46ad9604915bc2d35db3,AiPi_KVM
642,【立创开发板】基于梁山派智能平衡小车,https://oshwhub.com/yanqisui/ji-yu-liang-shan-pai-zhi-neng-ping-heng-xiao-ju,https://pro.lceda.cn/editor#id=94973fbe56d142ca8d662217fe465fec,_立创开发板_基于梁山派智能平衡小车
643,来做一个有点啸危险的盖革计数器（Geiger Counter）,https://oshwhub.com/chimchim4482/GC001,https://pro.lceda.cn/editor#id=bbc61568012f4de581df4f08b78beb8a,来做一个有点啸危险的盖革计数器（Geiger_Counter）
644,THKB_main_v0.1.3,https://oshwhub.com/kairingo/thkb_main_v0-1-3,https://pro.lceda.cn/editor#id=59be73dd70a64aa8a5c673dbc0158ffb,THKB_main_v0.1.3
645,嘉立创PCB盘中孔设计案例--6层FPGA核心板,https://oshwhub.com/mu-kuai/6-ceng-FPGA-he-xin-ban,https://pro.lceda.cn/editor#id=63268fd3cc87415c9e9d7b6b221e26b0,嘉立创PCB盘中孔设计案例__6层FPGA核心板
646,CH579M双模丐PAD,https://oshwhub.com/c3h4o/ch579m-shuang-mo-pad,https://pro.lceda.cn/editor#id=c913de8bf5514d95bd71dbb4941b54b0,CH579M双模丐PAD
647,简单好做的Reamp BOX,https://oshwhub.com/tinlll/Reamp-BOX,https://pro.lceda.cn/editor#id=2dd805249827468f9b5ac3b904fb4071,简单好做的Reamp_BOX
648,AiPi-SCP-4.3,https://oshwhub.com/ai-thiner_openteam/aipi-scp-4-3,https://pro.lceda.cn/editor#id=cc08744b90b244558975667db827f985,AiPi_SCP_4.3
649,指夹式血氧仪开发套件,https://oshwhub.com/yagi2021/zhi-jia-shi-xie-yang-yi-kai-fa-t,https://pro.lceda.cn/editor#id=a243c7d68b0b4756be74bb439826cbdb,指夹式血氧仪开发套件
650,【彩色丝印】华为服务器电源转接板,https://oshwhub.com/frostautumn/hua-wei-460w-dian-yuan-zhuan-jie-ban-_2022-09-04_14-10-41,https://pro.lceda.cn/editor#id=eeb8ade99da049cabfa25749a0f2a9b6,_彩色丝印_华为服务器电源转接板
651,地球名片,https://oshwhub.com/small_da/di-qiu-ming-pian,https://pro.lceda.cn/editor#id=646f2edfcdec48aa91da12eb6764d8a2,地球名片
652,环境检测扩展板,https://oshwhub.com/li-chuang-kai-fa-ban/huan-jing-jian-ce-kuo-zhan-ban,https://pro.lceda.cn/editor#id=7023325a0dc54f4c9d7961765ec3a6c2,环境检测扩展板
653,IS903 U盘,https://oshwhub.com/sqc04/is903-u-pan,https://pro.lceda.cn/editor#id=879bba84e025495aadecc894dcba16bf,IS903_U盘
654,308紫外线灯,https://oshwhub.com/myself1820/zi-wai-xian-deng,https://pro.lceda.cn/editor#id=5cdd728cd64b46e3bb7c57bf55f5cb04,308紫外线灯
655,自调光屏幕挂灯,https://oshwhub.com/heguoxin/zi-diao-guang-p-m-g-d,https://pro.lceda.cn/editor#id=dca77013dfb546f1bb34ee5cd2d6c41d,自调光屏幕挂灯
656,简易FOC闭环步进电机,https://oshwhub.com/an_ye/foc-bi-hua,https://pro.lceda.cn/editor#id=d18d5a86daeb429f9cb3804fff5cc612,简易FOC闭环步进电机
657,触摸发光桌（升级版）,https://oshwhub.com/liuwenchao/chu-mo-fa-guang-zhuo-sheng-ji-ban,https://pro.lceda.cn/editor#id=eeacb41bf8464e9f88badc45431c7a9b,触摸发光桌（升级版）
658,复刻萝莉3遥控器【V2已更新】,https://oshwhub.com/qzc13457/fk_loli3,https://pro.lceda.cn/editor#id=c72b47208fec46cfa530931ce889333f,复刻萝莉3遥控器_V2已更新_
659,迷你自平衡莱洛三角形,https://oshwhub.com/bonus/mini_lelo_triangle,https://pro.lceda.cn/editor#id=7a4b6eafca1f4726b867bddeac291979,迷你自平衡莱洛三角形
660,电动车NFC控制模块 DC8-120V输入,https://oshwhub.com/dt27/dcdc-8266-nfc,https://pro.lceda.cn/editor#id=b8fd03e3a6fd4c4091b93510f405f376,电动车NFC控制模块_DC8_120V输入
661,带手机夹小音响-KCX_BT010,https://oshwhub.com/aknice/kcx_bt010_demo,https://pro.lceda.cn/editor#id=14bbbc0d72d64d56a430abb9fe443e60,带手机夹小音响_KCX_BT010
662,AiPi-Remote,https://oshwhub.com/ai-thiner_openteam/aipi-remote,https://pro.lceda.cn/editor#id=df877a7409f44f2eaa8fcd5d9cf7739d,AiPi_Remote
663,HDMI 转 VGA CS5213芯片验证板,https://oshwhub.com/Aknice/79fa85e6986e4af98d808872469bf327,https://pro.lceda.cn/editor#id=66f3f5ee06334f9690c61c2493e1e9c5,HDMI_转_VGA_CS5213芯片验证板
664,3.7寸墨水屏 音频 小说 温湿度 ESP32,https://oshwhub.com/leki_ghost/3-7-cun-mo-shui-ping,https://pro.lceda.cn/editor#id=1d6985314ddc412082d5500026655feb,3.7寸墨水屏_音频_小说_温湿度_ESP32
665,多通道RC遥控器测试板【彩色丝印】,https://oshwhub.com/ylllllla/cai-se-si-yin-quan-tong-dao-rc-yao-kong-qi,https://pro.lceda.cn/editor#id=95bf411c5b6143a28cff7976cdb04346,多通道RC遥控器测试板_彩色丝印_
666,HCHO-CUBE,https://oshwhub.com/duduzhou/hcho_cube,https://pro.lceda.cn/editor#id=fe8d22aa012e4fdc9672bdda017730af,HCHO_CUBE
667,QMK异形机械键盘,https://oshwhub.com/hueren/xiao-jian-pan,https://pro.lceda.cn/editor#id=088587d449504cb9ab5fc594e6fb2be7,QMK异形机械键盘
668,CH582M三模丐PAD,https://oshwhub.com/c3h4o/ch582m-san-mo-gai-pad,https://pro.lceda.cn/editor#id=913dd74bd9a74d748b390dfa3d4b76d4,CH582M三模丐PAD
669,模块化PWM风扇控制板,https://oshwhub.com/pangbo_5874/T1602-feng-shan,https://pro.lceda.cn/editor#id=efb9b11176d846b9a699598aa0ab8ed7,模块化PWM风扇控制板
670,AiPi-Knob,https://oshwhub.com/ai-thiner_openteam/aipi-scp-knob,https://pro.lceda.cn/editor#id=56dce4a3eaac447e8b8617d97655a7ce,AiPi_Knob
671,H616Mini,https://oshwhub.com/gao-shi-qing-tuan-dui/h616mini,https://pro.lceda.cn/editor#id=3158a12bbcd0447f8537cbc0b411966e,H616Mini
672,StellateHub，基于CH334P的USB 2.0 Hub,https://oshwhub.com/metro/StellateHub,https://pro.lceda.cn/editor#id=8302fe01296840ae99c9ac71fe1aebf3,StellateHub，基于CH334P的USB_2.0_Hub
673,200W双C电源-PCIE插槽位【孤独摇滚彩色丝印】,https://oshwhub.com/sm_brie/pcietoUSB-PD130W,https://pro.lceda.cn/editor#id=11dc915609e24e78922179b09dc08d72,200W双C电源_PCIE插槽位_孤独摇滚彩色丝印_
674,会呼吸的电子蝴蝶,https://oshwhub.com/jy2054289596/hui-hu-xi-de-dian-zi-hu-die,https://pro.lceda.cn/editor#id=040a5947307649e59d172ffa586e17e7,会呼吸的电子蝴蝶
675,STM32H7开发板/OpenMV4P,https://oshwhub.com/fanghaoling/stm32h7-kai-fa-ban,https://pro.lceda.cn/editor#id=060e9994f59843c1806645f01fa174fc,STM32H7开发板_OpenMV4P
676,多态旋转展台v1,https://oshwhub.com/18511895537/duo-tai-xuan-zhuai-zhan-tai-v1,https://pro.lceda.cn/editor#id=24c8a391d2e149d6afb21d504994581d,多态旋转展台v1
677,同步降压MPPT太阳能控制器,https://oshwhub.com/giezjx/mpptrr,https://pro.lceda.cn/editor#id=55433a952585432d8558162c4c24d3a0,同步降压MPPT太阳能控制器
678,MMOS伺服电机直驱方向盘模拟器控制板,https://oshwhub.com/cold_frost/diy-zhi-qu-mo-ni-qi-fang-xiang-pan,https://pro.lceda.cn/editor#id=eea73cf47cab4b208b5a4081ac1cb135,MMOS伺服电机直驱方向盘模拟器控制板
679,klipper_TOOLHEAD_USB,https://oshwhub.com/joker1999/klipper_toolhead_usb,https://pro.lceda.cn/editor#id=9bbfc3d90a7e44ac81d73e86b9349394,klipper_TOOLHEAD_USB
680,触摸灯光桌面,https://oshwhub.com/liuwenchao/chu-mo-deng-guang-zhuo-mian,https://pro.lceda.cn/editor#id=6c4eba366d264d859cbf94f12d649916,触摸灯光桌面
681,手持式激光测量仪,https://oshwhub.com/course-examples/shou-chi-shi-ji-guang-ce-liang-yi,https://pro.lceda.cn/editor#id=a832b7eaca4640e687972cd6a26866e0,手持式激光测量仪
682,基于Air32的手持示波器,https://oshwhub.com/weiwei924/ji-yu-Air32de-shou-chi-shi-bo-qi,https://pro.lceda.cn/editor#id=92068955c5ba47919cb6c9137fe5bd8b,基于Air32的手持示波器
683,#第八届立创电赛#基于R7FA2E1芯片的血氧仪设计,https://oshwhub.com/woshinidiegun/yu-yin-shi,https://pro.lceda.cn/editor#id=18cb8c908c2e4add98e4d10e9243ce70,#第八届立创电赛#基于R7FA2E1芯片的血氧仪设计
684,USB2.0-SL2.1A拓展器,https://oshwhub.com/stillfants/usb2-0-sl2-1a-tuo-zhan-qi,https://pro.lceda.cn/editor#id=075ce52b4fda4d82827d01bff2254381,USB2.0_SL2.1A拓展器
685,ESP32+二手0.96TFT仿辉光管天气时钟,https://oshwhub.com/muyan2020/tft_-fang-hui-guang-guan,https://pro.lceda.cn/editor#id=a933e2a4fe504e11821e6053dc81f29a,ESP32+二手0.96TFT仿辉光管天气时钟
686,基于ESP32-C3的Wi-Fi智能插座 | 验证成功,https://oshwhub.com/thfairy/230416-wi-fi-zhi-neng-cha-zuo,https://pro.lceda.cn/editor#id=1f13f65c74ba4072961fb85f3b233064,基于ESP32_C3的Wi_Fi智能插座___验证成功
687,ESP32C3 单模蓝牙小键盘 ZY-17W,https://oshwhub.com/small_da/ESP32C3-dan-mu-lan-ya-jian-pan,https://pro.lceda.cn/editor#id=7b26fc5f6c1b4eb8a707909abda9903a,ESP32C3_单模蓝牙小键盘_ZY_17W
688,"【Totoro】模仿 ""埙"" 的电子吹奏乐器",https://oshwhub.com/dr.zhang/Totoro,https://pro.lceda.cn/editor#id=b14d7ff648da4ed785e6fe51511c1bbd,_Totoro_模仿__埙__的电子吹奏乐器
689,爱莉希雅NFC卡,https://oshwhub.com/242534lbw/ai-li-xi-ya-NFCka,https://pro.lceda.cn/editor#id=580872babbd34cb8ba7f24c1f8958215,爱莉希雅NFC卡
690,热成像仪-V0.4,https://oshwhub.com/jusha/re-cheng-xiang-yi-v0-3,https://pro.lceda.cn/editor#id=e38516bf299b4a22a615625c4d9fb5aa,热成像仪_V0.4
691,ESP8266，12v多路Homekit智能插座,https://oshwhub.com/planevina/12vesp8266switch,https://pro.lceda.cn/editor#id=0dcbc70431e04cd5be581e68ab6cd1e0,ESP8266，12v多路Homekit智能插座
692,SD³ Plus温湿度版,https://oshwhub.com/molunsmarthome/sd-plus-wen-shi-du-ban,https://pro.lceda.cn/editor#id=d288c03e19db40229fffb14aeaa77925,SD³_Plus温湿度版
693,KVM-over-USB | 简单的KVM方案,https://oshwhub.com/jancgk/kvm-over-usb,https://pro.lceda.cn/editor#id=d2e4d4d9d46d457b8c9a2298c5d01962,KVM_over_USB___简单的KVM方案
694,【三键侧透光小键盘】CH552G,https://oshwhub.com/phantomr/styudy-xiao-jian-pan-ch552g,https://pro.lceda.cn/editor#id=12a1fa2c13b049e6835ad9c90e335eef,_三键侧透光小键盘_CH552G
695,TYPE-C的RTL8153B 千兆USB3.0网卡,https://oshwhub.com/aknice/rtl8153b,https://pro.lceda.cn/editor#id=55dff00469b24621a9cd975a0d244cb9,TYPE_C的RTL8153B_千兆USB3.0网卡
696,示波管时钟,https://oshwhub.com/ydy_cn/scope_clock,https://pro.lceda.cn/editor#id=be0b487cda40474f856043d6b56ecba9,示波管时钟
697,智能语音分类垃圾桶（基于CW32和CI1122）,https://oshwhub.com/myself1820/zhi-neng-yu-yin-fen-lei-de-la-ji-tong,https://pro.lceda.cn/editor#id=a9c3d921e0544542a0ad9dde9ff9e09c,智能语音分类垃圾桶（基于CW32和CI1122）
698,流浪地球STM32F103RCT6系统板,https://oshwhub.com/liuxcfreddy/stm32f103rct6-xi-tong-ban,https://pro.lceda.cn/editor#id=62b2fd1e20af4b8f96e09e0e7efadc53,流浪地球STM32F103RCT6系统板
699,人体姿态解算——惯性动作捕捉设备,https://oshwhub.com/isninesun/hpsv204,https://pro.lceda.cn/editor#id=fc875b71e9144582bd0fb33c072ce62d,人体姿态解算——惯性动作捕捉设备
700,三相双向SiC无桥图腾柱逆变器/PFC开发板,https://oshwhub.com/monnina/san-xiang-shuang-xiang-SiCwu-qia,https://pro.lceda.cn/editor#id=9269747abade4140a3d7dde6ebc75ef1,三相双向SiC无桥图腾柱逆变器_PFC开发板
701,【立创梁山派】2021年国赛J题-周期信号波形识别及参数测量装置,https://oshwhub.com/leichaolin/ji-yu-GD32de-zhou-qi-xin-hao-shi,https://pro.lceda.cn/editor#id=86d2b8f4eb1e457b9ae8b2885056d0d8,_立创梁山派_2021年国赛J题_周期信号波形识 别及参数测量装置
702,RNS-1605 电容式麦克风,https://oshwhub.com/ta-ban-xiao-wu/rns-1605-dian-rong-shi-mai-ke-feng,https://pro.lceda.cn/editor#id=2164509f1c754005b451a704f647ca14,RNS_1605_电容式麦克风
703,HDMI转AV信号-MS1836,https://oshwhub.com/aknice/ms1836,https://pro.lceda.cn/editor#id=9142d8a9aaca41bd99a703f6baa1e132,HDMI转AV信号_MS1836
704,CM108 USB声卡,https://oshwhub.com/aknice/cm108-usb-sheng-ka,https://pro.lceda.cn/editor#id=fd12cf01acbb416da9ae3057908bcb90,CM108_USB声卡
705,【立创开发板】聪明聪的NES游戏机,https://oshwhub.com/fishbed/xiao-zhang-di-you-hu-ji,https://pro.lceda.cn/editor#id=664cd180a01b4681afca927fb6f77efe,_立创开发板_聪明聪的NES游戏机
706,RTL8367S网管交换机-VLAN低成本,https://oshwhub.com/mlpzaq9998/rtl8367s-wang-guan-jiao-huan-ji,https://pro.lceda.cn/editor#id=d32cfca1064e4fe7b98610c641b0e39f,RTL8367S网管交换机_VLAN低成本
