index,path,name
2932,\hylg\summer-small-fan,夏日小风扇
2933,\pangciyuan\tps43060,TPS43060
2934,\wushinidie\type-c-port-adapter,多功能USB拓展坞
2935,\yiming516238500\liang-shan-pai-you-xi-ji,梁山派游戏机
2936,\xv_9\st-link-v2-1,ST_LINK_V2_1_mini
2937,\wyh200159\4022-jiang-ya-dcdc,同步BUCK电源
2938,\regy2004\chuang-lian-kong-zhi-qi,窗帘控制器
2939,\guchujun\nas-mate,NAS伴侣_小功率
2940,\yi_l\gpw-xi-lie-wei-dong-ban,GPW系列_微动板
2941,\tyma110\smart-cloud-control-fan,智能小冰箱
2942,\liujianqi1688\zhuo-mian-xiao-shi-zhong-_2024-03-26_10-57-47,0.8寸TM3130桌面电子时钟和温度计
2943,\pi99455218\pyrophoric-infrared-human-body-induction-lamp,热释红外人体感应灯
2944,\s72357828\handheld-adjustable-speed-fan,无风手持小风扇
2945,\enzo-and-aqin\j-link-v9,_jlink_MINI_J_link_V9
2946,\gfdfwefwef\multi-voltage-output-regulating-,多电压输出调节控制器
2947,\xiaoshanxixi\lu-you-qi-bu-jian-duan-qie-huan-dian-yuan,路由器不间断切换电源
2948,\sisst\tmc5160-bob,TMC5160_BOB扩展板
2949,\bavaria_air\mp3-3,纯手焊mp3蓝牙音乐播放器
2950,\9269asd\zi-dong-jiao-hua,_毕设_基于单片机的自动浇花系统设计
2951,\kangwu\project-to-be-determined,多功能桌面小风扇
2952,\lollipop0.0\tlv3501-multi-function-voltage-comparator,TLV3501多功能电压比较器
2953,\smallsun\waveform-generator,雪花❄️灯
2954,\ffflame998\design-of-intelligent-table-lamp,智能台灯设计
2955,\ghgjkh\turn-off-the-light-artifact,_关门_关灯神器_低功耗红外控制板
2956,\yomen\nrfmicro_e73,nrfmicro_E73
2957,\giezjx\esp32-tong-bu-jiang-ya-tai-yang-neng-kong-zhi-qi,ESP32同步降压MPPT太阳能控制器
2958,\cyiiot\ch340e-usb-type-c-zhuan-chuan-kou-diao-shi-qi,CH340E_USB_TYPE_C_to_TTL
2959,\b88888a\fun-insecticidal-lamp,趣玩杀虫灯
2960,\tompromax\argb-light-controller,STM32_ARGB灯光控制器
2961,\lin_xiaoyan\fake_pnp,LPC17XX—五轴冰沙3D打印机主板
2962,\zhupf1984\hand-held-electric-fan,便携风扇驱动模块
2963,\boeing_377\diy-stlinkv2-1,DIY_STLinkV2.1
2964,\killy.thi\esp32-sx1272_lora_devboard,ESP32+SX1272_915MHz_LoRa开发板
2965,\liujianqi1688\dian-zi-mu-yu,电子木鱼
2966,\tao7777777\chou-feng-ji,便携式调速抽风机_排烟机_吸烟机
2967,\yu0000\device-box,可编程露营灯_夏日电子趣玩
2968,\zijijncode\rct6-zui-xiao-xi-tong-mo-ban,RCT6最小系统模板
2969,\yizhidianzi\ch334h_usb2-0_hub,八卦阵USB2.0HUB
2970,\greentor\semiconductor-refrigeration-small-box-fan,半导体制冷西瓜风扇
2971,\holws\chu-mo-wu-ji-diao-guang-xiao-deng-pcb-she-ji,触摸无极调光小灯PCB设计
2972,\linscon\pddc,简易快充诱骗器_ch224k
2973,\hq432499\summer-fan,USB_扩展坞
2974,\eirik\small-usb-docking-station,夏日小清凉小风扇
2975,\kkkkllll08\cc-biao-tuo-zhan,合宙CC表底板
2976,\maplesong\temporary-parking-ink-screen-number-plate,临时停车墨水屏号码牌
2977,\retong\ji-yu-rct6-de-ji-cheng-kong-zhi-di-ban,基于RCT6的集成控制底板
2978,\jiangyichao\usb-zhuan-shuang-chuan-kou,USB转双串口
2979,\fmnaggar\axp,AXP199_可靠无坑的电源管理模块
2980,\ssd521\night-light-clock,夜灯时钟
2981,\oldganver\stm32f103c8t6-zui-xiao-xi-tong-dap-link,STM32F103C8T6最小系统+DAP_Link
2982,\mrjie666\usb-multi-function-sub-screen-bo,USB多功能副屏盒子
2983,\vegetablesnake\he-zhou-air001-cai-ji-yu-kong-zhi-ban,合宙AIR001采集与控制板（智慧农业课设）
2984,\houyawei\ji-mi-lan-ya-zhong-shu,桌面天气指针款
2985,\tanweidong4619\n5105-adapter-plate-e-keytom-key,N5105转接板e_KEY_to_m_KEY
2986,\qingwa123\using-deeven-serial-port-screen-and-esp32-master-temperature-and-humidity-clock,使用迪文串口屏和esp8266主控的温湿度时钟
2987,\frostcc\verified-bluetooth-wireless-version-ch340-based-on-ch582f,_已验证_基于CH582F的蓝牙串口无线串口
2988,\drzad\485-zhuan-ttl,RS485互转TTL信号模块_带硬件自动流向控制
2989,\logicalshovel\hui-guang-guan-qu-dong,4xin12辉光管驱动，可级联
2990,\sinonzxc\52x52x80-dian-chi-mo-kuai,52X52X80_ip2366_4串电池模块_已验证_
2991,\yybird2022\xiao-niao-dian-zi-cheng,AIR001电子秤
2992,\shaoki\ups-power-supply,运动定时器
2993,\ftp_li\si-he-yi-nfc-ka-pian-mo-ban,四合一_NFC卡片_模板
2994,\qiangpeng\stc8g1k08-development-board,STC8G1K08开发板
2995,\xv_9\2023-nian-quan-guo-da-xue-sheng-dian-zi-she-ji-jing-sai-zong-he-ce-ping-gao-zhi-gao-zhuan,2023年全国大学生电子设计竞赛综合测评题（高职高专）电赛综测题
2996,\joshsmith\ch340kusb-to-ttl-serial-communic,CH340K_USB转TTL串口通信模块（带隔离）
2997,\zoomf1\pla2216,MSO5000_DHO900_逻辑探头
2998,\beancurdlove\stm8s903k3t6-zui-xiao-xi-tong-ban,STM8S903K3T6最小系统板
2999,\tr711303\zhu-ban-1,ESP8266_8285点灯科技小爱同学
3000,\891101a\magic-color-wind-chime,#征集令#幻彩风铃
3001,\lcss-cc\42v-high-current-lithium-battery-protection,4.2v大电流锂电池保护板
3002,\lcss-cc\c005-time-delay-relay,C005延时继电器
3003,\friedparrot0533\stm32f103ret6-zui-xiao-xi-tong-ban,STM32F103RET6最小系统板
3004,\cssa0424\y102,_航天纪念PCB_长征二号丁遥102——任务纪念徽章
3005,\cssa0424\casc-cz-2d-y103,_航天纪念PCB_长征二号丁遥103——任务纪念徽章
3006,\adleo\hang-mo-dian-chi-xiao-ban,航模相关配件
3007,\9269asd\ke-diao-dian-yuan-dc-dc,可调电源模块
3008,\lihuazhan\san-dang-kong-zhi-feng-shan,三档控制_UV灯迷你风扇
3009,\aztdxq\zhuo-mian-ke-diao-dian-yuan,多功能桌面可调电源
3010,\animal\esp32-c6-wroom-development-board,ESP32_C6_WROOM开发板
3011,\juanke\environmental-parameter-detectio,环境参数检测加涡轮吸温
3012,\golden_nianhua\hc32f460jeua-minimum-system-boar,HC32F460JEUA最小系统板
3013,\mdas\daplinkmini,DAPLinkMini
3014,\123qwzjf\power-cube-ups12v5v33v,电源魔方_UPS_12V_5V_3.3V_
3015,\killy.thi\quanzhi-f133-ad1sriscv-core-board-m2223,全志F133_A_(D1s)_核心板_M2.2230
3016,\dzy74\music-atmosphere-lamp,ESP32音乐氛围灯
3017,\feiyv_an\environmental-monitoring-based-on-51-single-chip-microcomputer,基于51单片机的环境监测
3018,\yjh2021\fm5010-fan-board,FM5010风扇板
3019,\xu2022\stm32-electronic-organ,stm32电子琴
3020,\vegetablesnake\dai-tong-lv-bo-qi-300-3k,基于LM358的带通滤波器（300_3KHz）
3021,\wioo\outdoor-multi-port-usb-expander,户外多口usb拓展器
3022,\misgon\dian-zi-chong-wu-shen-ti-3,电子宠物小呆
3023,\xu189189\pd100w-ip5389bz-a3-ban-ben,PD100W_IP5389BZ_A3版本
3024,\alphacc\alpha-module-li-3snp-c00,模块化电池_3SnP
3025,\alphacc\alpha-module-li-4snp-c00,模块化电池_4SnP
3026,\alex_zu\thatmicpreimprove,thatmicpre_improve
3027,\mr.jay\cooling-fan,简易散热风扇控制板
3028,\huoying123456\violent-summer-fan,多功能消暑风扇
3029,\danxinzhe\huan-jing-jian-ce-dian-yuan-ban,_已验证_基于CN3722的MPPT太阳能充电板
3030,\xv_9\usb-hub,USB隔离HUB集线器ADUM4160+CH334
3031,\meno\mspm0-he-xin-ban-_2024-05-21_19-48-38,MSPM0L1306核心板
3032,\animal\esp32-c6-mini,ESP32_C6_MINI开发板
3033,\otter\foc-yun-tai,_FOC_云台电机模组
3034,\momo2002\5v-solar-stabilizing-plate,5v太阳能稳压板
3035,\chosemove\bai-piao-pcb-di-jia-zhi-zuo-hitbox,白嫖pcb低价制作hitbox
3036,\x79847730\asuka_robot_02,_毕设_码垛机器人Asuka_Robot
3037,\t-jupiter\s3_exb_led,S3_EXB_LED_Matrix
3038,\qsszbsc\5-port-poe-power-supply-and-power-receiving-integrated-network-management-switch-rtl8367n,5口POE供电受电一体网管千兆交换机_RTL8367N
3039,\lrg_1997\wan-yong-biao,基于STM32的多功能测试仪
3040,\hanyummy\shou-bing-er-dai,蓝牙手柄
3041,\652626737\chao-jian-lou-esp32-kao-xiang-kong-zhi-ban-v2,ESP32回流焊烤箱──控制板V2
3042,\maker114\stm32-zui-xiao-xi-tong-ban-yan-zheng,_已验证_STM32F103C8T6最小系统板
3043,\erzhuzi\cool-fan-humidifier,ESP加湿器
3044,\sgfslxf\smart-small-phone,智能小型手机
3045,\yichensec\boom_ctf,boom_ctf
3046,\yangqu\1-wire-programmer,1_Wire_Programmer_单总线编程器
3047,\t-jupiter\01-rtc_v3-0,01_RTC_LCD_V1.0
3048,\lasww\refrigeration-cup,半导体制冷杯
3049,\t-jupiter\esp32-c3-lcdkit,ESP32_C3_LCDKit
3050,\t-jupiter\devb_esp32_module,ESP32_DB_V1.0
3051,\t-jupiter\devb_c3_moudle,ESP32_C3_DB_V1.0
3052,\t-jupiter\devb_s3,ESP32_S3_DB_V1.0
3053,\wyh_none\stm32-you-xi-shou-bing-yan-zheng-ban,stm32游戏手柄验证板
3054,\tongsan\mc-fluorite-lamp,MC萤石灯
3055,\tianchen\lm2596s-5v,LM2596供电电路
3056,\lollipop0.0\ad8099-gao-su-yun-fang,AD8099高速运放
3057,\qingquan\summer-dragonfly,夏日蜻蜓
3058,\tosh1ue\pogopin-spring-probe-burn-assist,Pogo_Pin弹簧探针烧录助手
3059,\yys_f\litchi-pie-nano-f1c100s-expansio,荔枝派nano_f1c100s_扩展板
3060,\oneline\stm32f030,STM32F030CCT6系统板(已验证)
3061,\hjr1163964081\music-spectrum,ESP32_WS2812B的音乐频谱仪
3062,\faded2331\foc_8313,基于DRV8313的FOC驱动器
3063,\ampere\cd4046-drive,cd4046_drive
3064,\aztdxq\25-yuan-ultra-low-cost-heating-station,25元超低成本加热台
3065,\lins_skymoon\han-ban-ke-she,lm45c温度传感器的超温报警器
3066,\bh-cai\xhp70a,XHP70A灯珠铝基板（6V用法）
3067,\dfvx\jin-shu-tan-ce,金属探测仪
3068,\zzron\shu-zi-jian-pan,超简单_____有线数字热插拔多功能小键盘
3069,\tienanleba\ci-xi-shao-lu-zhuan-jie-ban,磁吸烧录转接板
3070,\alphacc\alpha-module-li-1snp-c00,模块化电池_1S6P
3071,\bigluowei\tian-qi-he-zi,天气盒子
3072,\caramel6140\esp8266-esp12f-86-he-shang-ceng-ban-zhi-neng-qiang-bi-kai-guan-copy_2023-02-02_16-39-37,ESP8266_86盒_智能墙壁开关
3073,\tangzhaogang\bluetooth-control-car-based-on-s,基于STC89C52的蓝牙控制小车
3074,\applepolisher\ling-shui-ji-_2024-05-27_11-21-22,WIFI智能温控器
3075,\you_i\gpw-xi-lie-wei-dong-ban,GPW系列_微动板
3076,\ciel_1\esp32c3wroom_eink_op,ESP32C3低功耗墨水屏
3077,\90i0\Color-keypad,摸鱼小键盘
3078,\toolchen\4g-router,4G路由器
3079,\animal\jx-12f-development-board-movemen,JX_12F开发板_机芯智能
3080,\18080445486\2tong-dao-you-shua-dian-ji-qu-dong-mo-kuai,双通道迷你有刷电机驱动模块
3081,\awsllllll\mps2451-yan-zheng-ban,迷你3.3V_DC_DC电源模块
3082,\alphacc\alpha-module-li-2snp-c00,模块化电池_2S6P
3083,\lc912778813\with-atomization-light-speed-con,带雾化灯光调速风扇
3084,\zeruns\eg1151-da-gong-lv-tong-bu-zheng-liu-sheng-jiang-ya-mo-kuai-zhi-chi-typec-pd-kuai-chong-shu-ru,EG1151可调升降压电源模块（支持TypeC_PD快充输入）
3085,\estarnex\f722-dual-gyroscope-high-voltage,F722双陀螺仪高压飞控
3086,\brian_3\da-an-zhi-shu-ke-jie-yin-pin-mo-kuai,答案之书（可放音频）
3087,\single-minded\rtl8812eu-baseplate-openipcfpv,RTL8812EU底板__OPENIPC_FPV
3088,\xv_9\tian-qi-shi-zhong-ji-xian-jian-h,天气时钟_极限简化版，自带折叠支架
3089,\azeroth\voron24tap5-24v-verified,VORON2.4_TAP_5_24V已验证
3090,\tt_708\tai-shan-pai-chuan-kou-kuo-zhan-ban,_泰山派充电扩展板
3091,\xinaqwq\ch552-picoavr-mod_2024-05-28_10-34-57,基于CH552的低成本USBASP兼容AVR编程器
3092,\u3g7\xt60-step-up-and-step-down-board,XT60升压降压板
3093,\zhuhaiming\usbtype-csuperspeed25g-ethernet-card,USB_Type_C_SS_2.5G_以太网卡_RTL8156B
3094,\hai_gu_ling_feng\li-dian-chi-chong-fang-dian-guan-li-xi-tong,IP2325+ETA3000+S_8252AAL_M6T1U
3095,\keku.kele\yu-lun-ban-shou,渔轮扳手
3096,\qq2711185814\sl2-1a-usb2-0-kuo-zhan-wu,SL2.1A_usb2.0扩展坞
3097,\pcwl\led,LED手电
3098,\h117s\ji-guang-diao-ke-ji-dian-ji-qu-dong,激光雕刻机电机驱动
3099,\xinaqwq\stm32g030f6p6-zui-xiao-xi-tong,STM32G030F6P6最小系统板
3100,\asdawadwe213\ji-yu-sw3556-zui-gao-140w-da-gong-lv-kuai-chong-xie-yi-mo-kuai,基于sw3538快充协议模块_双口_60w
3101,\xiazhiyyuan\DIYjia-re-tai,DIY加热台
3102,\cykr\ct7601-usb192khz-sheng-ka,CT7601_usb192khz界面，支持录音
3103,\hantsycoun\xue-hua-deng-di-zuo,雪花灯底座（可充电）
3104,\etfrommars\jian-yi-ke-kong-jia-re-tai-easy,简易可控加热台_easy
3105,\f420-pcb\mspm0g3507sptr-he-xin-ban,TI_MSPM0G3507SPTR核心板
3106,\tongkang\new-project_2024-05-28_16-38-11,立创游戏机
3107,\5565jj\stm32f407vet6,stm32f407vet6
3108,\ytkx\zhinengcar,基于立创开发板的智能小车
3109,\zhao1999250\tong-bu-buck-jing-xi-dian-ya-diao-zheng-jiang-ya-mo-kuai-sct,同步BUCK精细电压调整降压模块SCT
3110,\zhangxiaoyaun\shu-ju-xian-ce-shi-qi,数据线通断检测卡
3111,\liuyu_6731\minimal-mspm0g3507-based-system-,基于MSPM0G3507_(LQFP64封装)的最小系统板
3112,\mymoyi\mini4k-airdrop-system-4g-module,无人机舵机空投模块
3113,\vvhard\banana_usb,天猫牌_实用小工具_香蕉头转USB_可调稳压电源专用转换接头
3114,\mrharsh\stm32f103c8t6-he-xin-kai-fa-ban,STM32F103C8T6开发板
3115,\animal\su-63t-offline-voice-development,SU_63T离线语音开发板_带蓝牙
3116,\lihongxin123\emmc-shao-lu-zuo-1-2-0,EMMC烧录座_1.2.0
3117,\chase_kira\GD32kai-fa-ban,_STM32_基于STM32最小系统设计
3118,\chase_kira\li-chuang-liang-shan-pai-you-hu-ji,SNX牌游戏机
3119,\lcsunm\MicroSDCardExtension_AGB-E05-01,基于AGB_E05_01板框的TF卡延长板
3120,\WangQZ\Project-45-san-jiao-ban-2021-09-16-17-46-14,45°三角板_NFC_带AEDL标志
3121,\fangbrbr\ge-li-xing-usb-zhuan-485-ttl,隔离型USBHUB_转485_转网口
3122,\lawsome\ch343-esp32-shao-lu-qi,ESP32_CH343P_烧录器
3123,\nineday\headtracker_esp32,HeadTracker_ESP32_无线头追
3124,\hsjkd\mp3-bian-xie-shi-she-ji-zhi-zuo,MP3便携式设计制作
3125,\s0avfazs\12vups-tuo-zhan-ban,12VUPS拓展版
3126,\sunbooshi\stc8h8k64u-zui-xiao-xi-tong,[已验证]STC8H8K64U最小系统
3127,\eyhxh\yao-kong-qi-bu-fen-3d-da-yin-zhi-zuo-de-mi-ni-rc-wa-jue-ji-dian-lu-bu-fen-v2,3D打印制作的迷你RC挖掘机电路部分v2
3128,\lihuazhan\bm3451-dian-chi-jun-heng-ban,BM3451电池均衡板V2.0
3129,\hewei7157\portable-fan,便携风扇
3130,\buff_x\xian-wei-jing-bu-guang-deng,显微镜补光灯
3131,\zhi-ji-kuang-shi-yi-tu\6s-chong-dian-qi-ping-heng-ban,6S充电器平衡板
3132,\animal\Tp4056chong-dian-xiao-ban-jian-r,已开源_Tp4056充电模块（兼容洞洞板）
3133,\cheer612\koudaifengshan,口袋风扇
3134,\hang137\shi-jing-fei-che-tong-dao-qie-huan-_2024-05-01_18-27-39,实景飞车通道切换_2024_05_01_18_27_39
3135,\animal\su-22t-offline-voice-development,SU_22T离线语音开发板
3136,\xiaocc22\pai-deng-xian-shi,排灯显示
3137,\kskhhh\bark,16093_NFC_卡片
3138,\baddogxx\dan-pian-ji-ke-she-2-0,stc89c52rc电机控制
3139,\wxb0528\ESP32-S3-wroom-1Ushao-lu-tiao-shi,（已验证）ESP32_S3_wroom__1U烧录调试开发板
3140,\suikunlin\action-2-poor,ElfinRC摄像头
3141,\ixprism\3d-da-yin-ji-ping-mu-lite_2023-01-30_00-40-30,Voron0.2_3D打印机屏幕简易版
3142,\littlemico\zhuo-mian-feng-shan-_2022-11-01_16-45-15,风扇调速板
3143,\missip\two-way-fan-speed-regulation,两路风扇调速
3144,\wybliw\3d-da-yin-zhu-ban-rp2040-pico-he-xin-ban-4-zhou,3D主板_Pico核心板_4轴_mini热床_XT30尾套
3145,\laobainb\sky-star-extended-learning-board,天空星扩展学习板子
3146,\yanqisui\chuan-kou-yu-yin-mo-kuai-voice-module,CHV30语音模块Voice_Module
3147,\golden_nianhua\pwlink-burn-transfer-board,PWLINK烧录转接板
3148,\323380cc\xiao-ye-deng-_kai,电源直连小夜灯设计
3149,\systemofadown\card-stylophone,5块大洋自制PCB电子乐器——卡片电子琴！
3150,\walkline\keypad-for-ops,OPS_专用小键盘
3151,\323380cc\wen-du-gps,蔬菜运输监控系统_毕设
3152,\qxuemz\prodocument_board1_2024-06-02,电容式土壤湿度检测
3153,\323380cc\stm32-ying-er-chuang,基于STM32的婴儿床设计
3154,\paderboy\intelligent-fish-tank-water-filt,智能鱼缸水过滤供氧系统
3155,\muxiii\hdmi-zhuan-typec-dian-yuan-ban,XREAL_ar眼镜适配器边用边充改装电源板
3156,\talented_fish\fan-yi-jiao-yu-ying-bi-jian-ce-dian-lu,凡亿教育_硬币检测电路
3157,\686563a\he-zhou-esp32-s3-qu-dong-1-69-ping,ESP32S3驱动ST7789_ST7735_ILI9341屏幕
3158,\weinaisong\resistance-size-comparison-test,电阻大小比较测试
3159,\9269asd\led-dian-wei-qi,电位器灯环
3160,\danxinzhe\tai-yang-neng-mppt-dian-yuan-ban,太阳能MPPT电源板
3161,\muxiaoyi\miao-miao-gao-xiao-ye-deng,猫猫糕小夜灯
3162,\kongjunyihao2010\fs_rec_stc8h1k08_boat_2,集成富斯接收的双发差速有刷电调船控__已验证
3163,\starmoon\usb-zhuan-chuan-kou-mo-kuai,USB转串口模块
3164,\xiaoxiaodeng01\cool-summer-little-dinosaur-game,清凉夏日小恐龙游戏
3165,\w2016561536\px4_-xiao-fei-ji,ESP32S3_PX4小飞机
3166,\lkspik\7805,小巧的降压模块_
3167,\pangciyuan\ltc7820-kai-yuan,ltc7820开源
3168,\hadongzhu\hpdl1414,HPDL1414x5显示模块（20字符、兼容SPI）
3169,\cherrylll\three-speed-small-fan,三档调速便携小风扇
3170,\wuian\rgb-xin-xing-liu-shui-deng-1,RGB心形流水灯
3171,\pangciyuan\ip6557-mini-chao-xiao-140w-kuai-chong,IP6557_MINI超小140W快充
3172,\colorful-sun\aokee_lite,Aokee_lite___两轮平衡小车_(开发板)
3173,\ganganmix\fm5012f,给购买到的小风扇改成6pc口充放，芯片是fm502d_
3174,\cuatnitti\tda2030-mono-amplifier,TDA2030单声道功放
3175,\estarnex\mini-h743-flight-control,迷你H743飞控
3176,\liujianqi1688\chao-sheng-bo-zhi-neng-gan-ying-la-ji-tong-_2024-05-26_17-32-11,超声波智能感应垃圾桶
3177,\xivn1987\SPI_Flash,SPI_Flash
3178,\anzre\semiconductor-heat-sink-rgb,PY32温湿度计
3179,\fanghaoling\tps54531-dian-yuan-mo-kuai,TPS54531降压模块（超小尺寸大电流）
3180,\o0v0o\py32f002af15u6tr-kai-fa-ban,PY32F002AF15U6TR开发板
3181,\s-c-o-r-p-i-o-n\ji-xiang-heng-wen-pai-feng-xkb,3D打印机机箱恒温、排风
3182,\mondraker\chu-mo-wu-ji-diao-guang-xue-hua-deng-tao-ci-deng-si-xin-shou-xiao-bai-ye-ke-yi-zuo-_2023-09-14_07-48-08,（彩色丝印）_触摸无极调光雪花灯
3183,\xiaocc22\feng-shan-an-zhuang-mian-ban,风扇安装面板
3184,\wwxx6\usb2-0-tuo-zhan-wu,USB2.0拓展坞
3185,\selene-67\product-test-create-activity-pro,产品测试创建活动工程01
3186,\zh-lihao\anfulai-h7-tool-serial-port-prot,安富莱H7_TOOL串口防护板+多功能串口盒二合一
3187,\stimelord\yd-rp2040-lite-base-board-pcb,RP2040开发板_V1.01
3188,\sumwave\stm32f103vet6-psram,STM32F103VET6_PSRAM
3189,\jasongu\rmk-ble-keyboard,GH60蓝牙键盘_基于E73_nRF52840模块
3190,\dyh0703\stc89c52-dan-pian-ji-kai-fa-ban,STC89C52单片机开发板
3191,\yuanyingyan\stm32f103zet6-he-xin-ban,STM32F103ZET6_核心板
3192,\yin23_001\mp6528-shuang-qu,智能车竞赛_MP6528双驱
3193,\stimelord\ch341a-nextprogrammer-duo-dian-ya-shuang-mo-shi-bian-cheng-qi-copy_2023-11-12_14-43-19,CH341A多电压双模式编程器（复刻修改版）
3194,\zctnb\li-chuang-liangshan-pai-development-board-undecided-project,_立创·泰山派开发板_安卓小手机
3195,\ccrs\foxiotinys,FoxIOTinyS_SG2002开发板
3196,\yuan_scuter\12v-zhuan-9v-zhuan-5v,12V转9V转5V
3197,\jing-zhong-bao-guo\gd32f450-you-xi-ji,VGA_NES游戏机+USB手柄(模拟键盘)
3198,\vicky2010\adjustable-power-supply-project-based-on-lichuang-liangshanpai-development-board,基于_立创·泰山派开发板_胖妞手机
3199,\monhoi\ads1158-ce-shi-ban,TI_16位ADC芯片ADS1158测试板
3200,\affinelab\openmv-ping-mu-kuo-zhan-ban,openmv屏幕扩展板
3201,\little_grasshopper\stm32f401rct6-experiement-board,STM32F401开发板
3202,\9269asd\stlink_v2-1,ST_LINK_V2
3203,\9269asd\18650-chong-dian-bao,18650充电宝
3204,\jiuden\mobile-phone-project-based-on-taishan-development-board,基于泰山派开发板的手机项目
3205,\07_san-kao-fang-an\li-chuang-esp32s3r8n8-tuo-zhan-ban-v1-0,立创·ESP32S3R8N8拓展板V1.0
3206,\zy211607983\feng-shan-zhao-pd-you-pian-qi,基于ch224kPD诱骗器的风扇罩50x50_5_9_12可切换
3207,\sta2021817051\sw3556-multi-protocol-dual-c-port-140w,SW3556，多协议双C口140瓦
3208,\yuhp\tablet-pc-project-based-on-lichuang-taishan-school,基于_立创·泰山派_3.1寸智能小手机
3209,\dadalang\tps40057-fang-an-yan-zheng-12v-shu-chu,TPS40057方案验证(5V输出)
3210,\guzulin\esp32c3-lithium-battery-charging,ESP32_C3_锂电池充电开发板
